,id_news,country,media_outlet,url,title,text,date,search
10,21849717.0,chile,radiosago,https://www.radiosago.cl/encuentran-cuerpo-de-mujer-flotando-en-el-cauce-del-rio-rahue/,Encuentran cuerpo de mujer flotando en el cauce del Río Rahue,"Durante la mañana de este lunes, voluntarios de la Unidad de Rescate Acuático y Terrestre (URAT) de Osorno se dirigió hasta la altura del Puente Chaurakawin, tras ser alertados por un presunto cuerpo flotando en el cauce del Río Rahue. Al llegar los voluntarios, evidenciaron esta situación, encontrando el cuerpo de una mujer sin vida, por lo cual se llevó a cabo el procedimiento de rigor. Carabineros dio cuenta de este hallazgo a la Fiscalía Local de Osorno para que se realicen las diligencias del caso. Según lo informado por la Fiscal en Jefe de Osorno, María Angélica de Miguel, la persona encontrada correspondía a una mujer de 79 años de edad ya identificada, la cual no presentaba lesiones atribuibles a terceras personas. Desde la PDI indicaron que la causa de su fallecimiento será determinada por el Servicio Médico Legal de Osorno, agregando que su data de muerte se estimó entre 4 a 6 horas.",2021-01-04,
11,21849730.0,chile,radiosago,https://www.radiosago.cl/amplian-detencion-de-imputado-que-atropello-a-dos-menores-de-edad-en-osorno/,Amplían detención de imputado que atropello a dos menores de edad en Osorno,"Recordemos que la tarde de ayer viernes 1 de enero, un hombre en estado de ebriedad atropelló a dos menores en el sector de Rahue Alto, para ser más específicos en la intersección de calles Don René con Walterio Mayer. El fiscal de turno, Jorge Munzenmayer, informó que durante esta jornada se llevó a cabo el control de detención de esta persona. Además, indicó que una de ellas se encuentra internada en el Hospital Base San José de Osorno en riesgo vital. En solicitud de la Fiscalía de Osorno, se pidió ampliar la detención hasta el día de mañana, con el fin de tener mayor precisión en torno al estado de salud de las afectadas, lo cual fue aceptado.",2021-01-02,
12,21849741.0,chile,radiosago,https://www.radiosago.cl/red-asistencial-de-osorno-realizo-mas-de-23-mil-atenciones-asociadas-a-covid-en-2020/,Red asistencial de Osorno realizó más de 23 mil atenciones asociadas a Covid en 2020,"Como un año sumamente difícil y complejo tanto para los funcionarios de la red asistencial de la provincia, como para los pacientes afectados, calificó al 2020 el director del Servicio de Salud Osorno, Dr. Daniel Núñez, al repasar un balance general de este año que termina, el que estuvo marcado por la pandemia del Covid-19. Según datos proporcionados por el área de Procesos Clínicos de Urgencia, hasta la última semana estadística se realizó en toda la red provincial un total de 23.767 atenciones por sospecha y/o confirmación de Covid. Esto en paralelo a las distintas otras causas que se atienden periódicamente en la red provincial de urgencias. De dicho total, 12.775 atenciones corresponden a la Urgencia del Hospital Base San José de Osorno, único recinto de alta complejidad de la provincia; mientras que 4.989 corresponden a los Servicio de Atención Primaria de Urgencia. El resto corresponden a atenciones en las Urgencias de los hospitales del resto de las comunas de la provincia, así como a las de Puaucho y Bahía Mansa, y a los SUR de San Pablo y Entre Lagos. Por su parte, el director subrogante del Hospital Base San José de Osorno, Nicolás Baeza, tuvo palabras de agradecimiento hacia todos los funcionarios del principal recinto médico de la red, destacando su compromiso. También resaltó algunos datos específicos, como que el Laboratorio del Hospital proceso el 2020 más de 161 mil exámenes de PCR, siendo el único en la provincia que realiza esta labor. Asimismo, recordó la implementación del Hospital de Campaña donde ya se han resuelto más de 300 cirugías ambulatorias.",2021-01-02,
13,21849725.0,chile,radiosago,https://www.radiosago.cl/con-arresto-domiciliario-total-quedo-conductor-que-atropello-a-dos-menores-en-osorno/,Con arresto domiciliario total quedó conductor que atropelló a dos menores en Osorno,"Finalmente, este domingo y en el Tribunal de Garantía de Osorno se desarrolló la audiencia de formalización contra el imputado de iniciales J.V.R acusado de atropellar a dos menores de edad, en un hecho acontecido la tarde del 1 de enero en sector Rahue Alto, específicamente en calle Don René con Walterio Meyer. El tribunal dictó arresto domiciliario total en contra del imputado por atropello a las menores, por conducción en estado de ebriedad con resultado de lesiones graves, denegación de auxilio, huir del lugar del accidente y por riesgo a la salud pública, al violar la cuarentena que rige fines de semana y feriados en Osorno, comuna que se encuentra en fase 2 del plan Paso a Paso. En la audiencia igualmente se determinó que serán 120 días el plazo para la investigación del atropello que dejó a dos menores lesionadas, una de ella ya de alta médica, mientras que la otra permanece en la UCI del hospital San José de Osorno, con riesgo vital. ",2021-01-03,
14,21849726.0,chile,radiosago,https://www.radiosago.cl/osorno-17-trabajadores-fueron-reconocidos-con-premio-al-emprendedor-omei/,Osorno: 17 trabajadores fueron reconocidos con premio al Emprendedor OMEI,"A través de una plataforma digital se desarrolló la ceremonia virtual de premiación a los trabajadores de la provincia de Osorno que obtuvieron el reconocimiento “Emprendedor OMEI 2020”. Dicho evento organizado por la Red Osorno “Muévete por el Emprendimiento y la Innovación” (OMEI), de la cual forma parte la Cámara de Comercio e Industrias, Servicios y Turismo de Osorno, fue destacado por su presidente, Rodrigo Ibáñez, “valoramos, reconocemos e incentivamos que estas iniciativas prosperen en el tiempo”, señaló. Por su parte, la presidenta de la red “Osorno Muévete por el Emprendimiento”,  Rosa Villalobos dijo que se trata de la quinta versión de esta instancia, y que a pesar “del tiempo complejo” se mantiene. Cabe destacar que fueron 17 los competidores seleccionados realizaron la presentación de sus emprendimientos al jurado, que estuvo integrado por emprendedores tanto de la comuna de Osorno, como de Puerto Montt. ",2021-01-03,
15,21889090.0,chile,radiosago,https://www.radiosago.cl/cerca-de-200-personas-detenidas-fue-el-balance-en-la-provincia-de-llanquihue-de-fin-de-semana/,Cerca de 200 personas detenidas fue el balance en la provincia de Llanquihue de fin de semana,"Conducción en estado de ebriedad, droga, infracción a las restricciones sanitarias por covid, infringir el toque de queda, fueron parte de las principales causas que motivó que cerca de 200 personas fueran detenidas en la provincia de Llanquihue durante el fin de semana. La Gobernadora provincial de Llanquihue, Leticia Oyarce, si bien destacó esta cifra de hechos en comparación a años anteriores, dijo que la idea es acatar las medidas de restricciones a objeto de minimizar los niveles de contagios en la zona. Las personas que vulneraron e infringieron las medidas de cuarentena, junto a los demás detenidos quedaron a disposición del Ministerio Público para la realización de la persecución penal.",2021-01-04,
16,21889093.0,chile,radiosago,https://www.radiosago.cl/a-las-0007-minutos-se-registro-la-primera-nacida-de-este-2021-en-el-hospital-puerto-montt/,A las 00:07 minutos se registró la primera nacida de este 2021 en el Hospital Puerto Montt,"Se trata del primer nacimiento de este 2021, y fue una niña que pesó 2 kilos 760 gramos, y midió 48 centímetros. Su madre oriunda de la ciudad Puerto Montt, es paciente covid positivo, y se encuentran estable con todas las medidas de seguridad sanitaria. La matrona Constanza Cárcamo, del Hospital Puerto Montt, entregó los detalles de la primera nacida en dicho recinto de salud. La matrona agregó que posteriormente a las 05:44, hubo otro nacimiento en el Hospital Puerto Montt, y se trató de una femenina que sus padres tienen residencia en la comuna de Puerto Varas, no siendo pacientes covid.",2021-01-01,
17,21921362.0,chile,radiosago,https://www.radiosago.cl/consejo-regional-de-los-lagos-aprobo-plan-regulador-de-puerto-varas/,Consejo Regional de Los Lagos aprobó Plan Regulador de Puerto Varas,"En la primera sesión del Consejo Regional de Los Lagos año 2021 se dio visto bueno al Plan Regulador de Puerto Varas. Su actual plan regulador de la comuna lacustre data de 1990. El intendente de Los Lagos, Harry Jürgensen señaló que esta aprobación del Plan Regulador propone una imagen objetivo de un modelo de ciudad considerando las características especiales de la ciudad de Puerto Varas, se deben establecer nuevas áreas de protección del patrimonio,  también los conjuntos habitacionales integrados que favorezca la calidad de vida de barrio y espacio público, aumenta significativamente las áreas verdes con parques urbanos en casi 40, hectáreas, entre otros. Por su parte el alcalde de Puerto Varas Ramón Bahamonde agradeció el voto favorable de los Consejeros Regionales que comprendieron la necesidad de la comuna en cuanto a lo que será la actualización del Plan Regulador tras 30 años, una vez que la Contraloría tome razón del instrumento de planificación, indicando que este proceso se inició el año 2015 y no estuvo exento de problemáticas en donde incluso se debió mediar ante el Ministro de Vivienda y Urbanismo. Las autoridades concordaron en que Puerto Varas debe proyectarse en una ciudad más amigable, más cómoda y por supuesto conservando sus características de turismo, es necesario ampliar el límite urbano para unir urbanizaciones que están dispersas y también tiene que estar presente la protección de los suelos rurales, eso es lo que debe hacerse con este plan regulador y que sea todo su desarrollo enmarcado en lo que es la sostenibilidad del ambiente.  ",2021-01-06,
18,21921585.0,chile,radiosago,https://www.radiosago.cl/esta-semana-el-congreso-revisara-nuevamente-el-proyecto-de-remanentes-de-cuotas-para-pescadores-artesanales/,Esta semana el Congreso revisará nuevamente el proyecto de remanentes de cuotas para pescadores artesanales,"Luego que un grupo de parlamentarios de la Nueva Mayoría rechazara en la Cámara de Diputados un proyecto presentando por el Gobierno que permite a los pescadores artesanales traspasar remanentes de cuotas no capturadas al año siguiente, esta nueva moción o indicación al proyecto será revisado nuevamente esta semana. El Senador por la región de Los Lagos, Rabindranath Quinteros, aseguró que los pescadores artesanales que no pudieron capturar su cuota correspondiente al pasado, este no se va perder y se asignará la totalidad de su remanente para su captura este 2021. En la misma línea, el Subsecretario de Pesca y Acuicultura, Román Zelaya, señaló que la iniciativa busca beneficiar a un mayor número de pescadores artesanales, para ello el Gobierno solicitó votar una indicación y así darle la celeridad necesaria a este proyecto. Para ello se requería unanimidad de los comités parlamentarios, lo que no se logró por decisión de algunos comités de la oposición, lamentando esa decisión que en definitiva perjudica a un importante número de pescadores artesanales de todo el país. Zelaya agregó que el Ejecutivo dispuso ingresar rápidamente una nueva iniciativa sobre traspaso de remanentes de cuota para darle la urgencia necesaria y hacerse cargo de la demora ocasionada por el rechazo de sectores opositores en la Cámara de Diputados, a objeto de seguir adelante con la propuesta de traspaso de la cuota no capturada para beneficio de los pescadores artesanales del país.",2021-01-04,
19,21921599.0,chile,radiosago,https://www.radiosago.cl/covid-19-reportan-258-nuevos-casos-en-la-region-de-los-lagos/,Covid-19: Reportan 258 nuevos casos en la región de Los Lagos,"El Ministerio de Salud anunció este miércoles 2.378 casos nuevos de Covid-19 en el país, alcanzando un total de 625.483 desde el comienzo de la pandemia. De los nuevos positivos 1.896 presentaron síntomas, 439 son asintomáticos y 43 aún no han confirmado su situación. Respecto a los fallecidos, se informaron 28 nuevas víctimas del virus, por lo que la cifra total llegó a los 16.816. En la región de Los Lagos se reportaron 258 nuevos contagios, de los cuales 207 son sintomáticos. Actualmente los casos activos son 1.764. En el desglose por comuna, Puerto Montt lideró con 92 casos; seguido por Osorno con 35, Quellón 25 y Castro 23, entre las que destacan. Este martes no varió la cifra de fallecidos, mientras que las camas UCI disponibles son 8 para toda la región.",2021-01-06,
20,21921603.0,chile,radiosago,https://www.radiosago.cl/consejero-regional-solicita-investigar-intervencion-en-estero-oyarzo-de-puerto-varas/,Consejero Regional solicita investigar intervención en Estero Oyarzo de Puerto Varas,"El Consejero Regional Manuel Rivera, tras reclamos de pequeños agricultores del sector de Santa María, comuna de Puerto Varas, solicitó a la Dirección de Obras Hidráulicas y Seremía de Medioambiente una investigación y pronunciamiento de la irregular situación que dejó sin agua a vecinos de este sector. El Consejero Rivera, quien es integrante de la comisión de Medio Ambiente del Core Los Lagos, dijo que solicitará una fiscalización en terreno para constatar los efectos de este posible abuso a pequeños agricultores y el daño ecológico que además representa, indicando que nadie puede intervenir el río sin autorización de la Dirección de Obras Públicas y el Ministerio de Obras Públicas. Manuel Rivera, agregó que es un tema muy delicado, el estero Oyarzo si bien es pequeño desemboca en el río Maullín y sus aguas que surcan el río permiten a sus vecinos acceder a este vital elemento, por tanto dijo no es justo que la necesidad de producir papas por parte de grandes agricultores esté por sobre la subsistencia humana.  ",2021-01-05,
21,21921677.0,chile,radiosago,https://www.radiosago.cl/puerto-montt-cuatro-funcionarios-de-la-seremi-de-salud-resultaron-lesionados-en-accidente-de-transito/,Puerto Montt: cuatro funcionarios de la seremi de salud resultaron lesionados en accidente de tránsito,"Fue un conductor que manejaba su vehículo en estado de ebriedad en Puerto Montt quien protagonizó el accidente de tránsito contra el móvil que trasladaba a cuatro funcionarios de la seremi de salud de la región de Los Lagos, quienes cumplían funciones en la aduana sanitaria dispuesta en el sector de Avellanal, en la ruta a Pargua. La seremi subrogante de salud en la región de Los Lagos, Marcela Cárdenas, señaló que los cuatro funcionarios afortunadamente sus lesiones no fueron de mayor complejidad, quienes fueron trasladados hasta el hospital regional de Puerto Montt. La colisión vehicular se registró en el sector de Avenida Parque Industrial con Santa Inés, en la parte alta de Puerto Montt, cuyo conductor que circulaba en estado de ebriedad y que protagonizó el accidente fue detenido por Carabineros.",2021-01-02,
